,country_region_code,country_region,prsn_wr_rs,prsn_wr_ps,prsn_rs_ps,prsn_ps_dt,spmn_wr_rs,spmn_wr_ps,spmn_rs_ps,spmn_ps_dt,kdll_wr_rs,kdll_wr_ps,kdll_rs_ps,kdll_ps_dt,population_2019
33, 7553,Dominican Republic,-0.9814853811634234,0.15777078059631244,-0.2731553714379819,0.9907258633767014,-0.9667826127457049,0.21451008749911304,-0.23564863181878082,0.9991317319340604,-0.8947822892613216,0.29332827723125476,-0.32667358850592276,0.9945131396735444,10738958.0
34, 7788,Ecuador,-0.9461870924870651,0.32904207012855247,-0.22040269300421375,0.9660079979159036,-0.9310095297534177,0.3833686500877858,-0.30600754742958186,0.9985985216433664,-0.839770143810219,0.4936198967322888,-0.40643243685129404,0.9873050055349358,17373662.0
35, 8023,Estonia,-0.64388200335119,-0.032410824602003736,-0.399437486763257,0.8910613521943376,-0.7303794892105333,0.22607114709028903,-0.5295971150215624,0.6652442630330392,-0.5758291113533047,0.24573531436709584,-0.4639100439285586,0.5539515656758935,1326590.0
36, 8258,Egypt,-0.8914104521884899,0.1554931072399521,-0.41918534673090213,0.9904339578552946,-0.8937323919915579,0.18306449892335588,-0.31361875931175215,0.9997390278083617,-0.7528892135186885,0.23826846718032949,-0.36275128295008574,0.9976079148380892,
37, 8493,Spain,-0.9087636126717948,0.07794284663773275,-0.2908732481288234,0.7602429942070855,-0.8808854664743804,0.24069341715216447,-0.26487433282743517,0.9910338132758597,-0.7617302922925671,0.291098034633154,-0.2928961627956411,0.9706292955538987,47076781.0
38, 8728,Finland,-0.5668765282600537,-0.1637107765266491,-0.3964905998080219,0.9721652795841805,-0.5556567986961505,0.025439044934829833,-0.3893277076896865,0.9958372883562628,-0.4176679532137459,0.08747882647557358,-0.36115093868644094,0.97180176279023,5520314.0
39, 8963,Fiji,-0.8965180628870787,-0.07540580059367646,0.02736604298160645,0.672393774539326,-0.930423711627804,0.12820400668563867,-0.12605048053205226,0.801410778769092,-0.8009000722901592,0.218969592902247,-0.18857466233998216,0.7204005281761157,889953.0
40, 9195,France,-0.8944753092988816,0.22494845453938425,-0.38688035689125294,0.7600981784460296,-0.8934749473507175,0.19081847755474446,-0.39477723345422466,0.9998879102106204,-0.7464513988482805,0.2431194544488412,-0.4053741728065402,0.9962055599798268,67059887.0
41, 9430,Gabon,-0.8310194793215444,0.15985396952059452,-0.15683192341547056,0.9917387283881082,-0.8146742781504909,0.08273468070243539,-0.14089694564644614,0.9956826216781993,-0.6642808418104433,0.15720231336786158,-0.21191941194038555,0.9680633416155355,2172579.0
42, 9665,United Kingdom,-0.9315068453166522,-0.22479970106329025,-0.028370662028831227,0.9525872966082527,-0.9563296359971387,0.18020433342667994,-0.23542986603748023,0.9997062237970057,-0.8591413443931498,0.33594242471471886,-0.35990402009716893,0.9966755707662315,66834405.0
43, 9900,Georgia,-0.8913397816705642,0.20589146625573237,-0.3534637862755186,0.9214900358835729,-0.6721810607398587,0.1127878755649688,-0.44432036947326264,0.987941351889739,-0.5284925140032515,0.13851372763305758,-0.32341250616446293,0.9406435398778,3720382.0
44, 10090,Ghana,-0.9176638293598642,0.16604867052386088,-0.23086043971508102,0.9917796442971337,-0.7905739836548737,0.02647512845073096,-0.1333651178968341,0.9990148245177869,-0.6596008373455262,0.08914758138001805,-0.20638996935667345,0.9910206469221646,30417856.0
45, 10325,Greece,-0.8561067098587964,0.21392603113042677,-0.39686141663968816,0.9018405017770866,-0.5784756433723242,0.14168117527804355,-0.5348123973662792,0.9994136057168349,-0.4466164814025949,0.1404676394518275,-0.4387775178135465,0.9932192801172122,10716322.0
46, 10560,Guatemala,-0.970450648539782,-0.07093030126199348,-0.08850022533857807,0.9984802746799079,-0.9184096324145465,0.17964740873995189,-0.21645478781503133,0.9996127703040679,-0.8128096292830245,0.23493110081815075,-0.27866105136698816,0.9952701074961569,16604026.0
47, 10795,Hong Kong,-0.8625660990212208,-0.21465373656944767,0.04302145410626606,0.9600245334656644,-0.9325162277263922,-0.07660640888788507,-0.15457876771242582,0.9602780456510247,-0.8084159853379604,-0.009315169197710206,-0.14126208868953893,0.898743346106096,
48, 11030,Honduras,-0.9739720945580264,0.06765206019426473,-0.22683580684463828,0.9985167582351004,-0.9704833540819725,0.2825877804173318,-0.29874218814507963,0.998161820104552,-0.8897864957853838,0.37454357378294245,-0.3937426797330377,0.9908092115964517,9746117.0
